#LOCALTIME 8
RAINID,DATETIME,81502750
R2014007,2014-03-31 8:25:00,36
R2014007,2014-03-31 8:30:00,18
R2014007,2014-03-31 8:35:00,6
R2014007,2014-03-31 8:40:00,6
R2014007,2014-03-31 8:45:00,6
R2014007,2014-03-31 8:50:00,0
R2014007,2014-03-31 8:55:00,6
R2014007,2014-03-31 9:00:00,0
R2014007,2014-03-31 9:05:00,6
R2014007,2014-03-31 9:10:00,0
R2014007,2014-03-31 9:35:00,6
R2014007,2014-03-31 9:40:00,0
R2014007,2014-03-31 10:15:00,6
R2014007,2014-03-31 10:20:00,6
R2014007,2014-03-31 10:25:00,0
R2014007,2014-03-31 10:30:00,6
R2014007,2014-03-31 10:35:00,6
R2014007,2014-03-31 10:40:00,6
R2014007,2014-03-31 10:45:00,0
R2014007,2014-03-31 10:50:00,6
R2014007,2014-03-31 10:55:00,0
R2014007,2014-03-31 16:05:00,6
R2014007,2014-03-31 16:10:00,0
R2014007,2014-03-31 17:20:00,30
R2014007,2014-03-31 17:25:00,18
R2014007,2014-03-31 17:30:00,12
R2014007,2014-03-31 17:35:00,6
R2014007,2014-03-31 17:40:00,6
R2014007,2014-03-31 17:45:00,0
R2014007,2014-03-31 17:50:00,6
R2014007,2014-03-31 17:55:00,0
R2014007,2014-03-31 18:55:00,6
R2014007,2014-03-31 19:00:00,0
R2014008,2014-04-22 2:30:00,6
R2014008,2014-04-22 2:35:00,0
R2014008,2014-04-22 4:45:00,6
R2014008,2014-04-22 4:50:00,0
R2014008,2014-04-22 5:25:00,6
R2014008,2014-04-22 5:30:00,6
R2014008,2014-04-22 5:35:00,24
R2014008,2014-04-22 5:40:00,36
R2014008,2014-04-22 5:45:00,6
R2014008,2014-04-22 5:50:00,12
R2014008,2014-04-22 5:55:00,12
R2014008,2014-04-22 6:00:00,6
R2014008,2014-04-22 6:05:00,6
R2014008,2014-04-22 6:10:00,0
R2014008,2014-04-22 6:15:00,12
R2014008,2014-04-22 6:20:00,12
R2014008,2014-04-22 6:25:00,6
R2014008,2014-04-22 6:30:00,0
R2014008,2014-04-22 6:40:00,6
R2014008,2014-04-22 6:45:00,30
R2014008,2014-04-22 6:50:00,12
R2014008,2014-04-22 6:55:00,0
R2014008,2014-04-22 7:10:00,6
R2014008,2014-04-22 7:15:00,0
R2014008,2014-04-22 7:30:00,6
R2014008,2014-04-22 7:35:00,0
R2014008,2014-04-22 8:00:00,6
R2014008,2014-04-22 8:05:00,0
R2014009,2014-04-23 6:30:00,6
R2014009,2014-04-23 6:35:00,6
R2014009,2014-04-23 6:40:00,6
R2014009,2014-04-23 6:45:00,6
R2014009,2014-04-23 6:50:00,0
R2014009,2014-04-23 7:00:00,6
R2014009,2014-04-23 7:05:00,0
R2014009,2014-04-23 7:35:00,6
R2014009,2014-04-23 7:40:00,0
R2014009,2014-04-23 9:30:00,6
R2014009,2014-04-23 9:35:00,0
R2014009,2014-04-23 9:55:00,6
R2014009,2014-04-23 10:00:00,0
R2014009,2014-04-23 10:05:00,6
R2014009,2014-04-23 10:10:00,0
R2014009,2014-04-23 10:55:00,6
R2014009,2014-04-23 11:00:00,0
R2014009,2014-04-23 11:25:00,12
R2014009,2014-04-23 11:30:00,6
R2014009,2014-04-23 11:35:00,6
R2014009,2014-04-23 11:40:00,0
R2014009,2014-04-23 11:45:00,18
R2014009,2014-04-23 11:50:00,6
R2014009,2014-04-23 11:55:00,6
R2014009,2014-04-23 12:00:00,0
R2014009,2014-04-23 12:25:00,6
R2014009,2014-04-23 12:30:00,0
R2014009,2014-04-23 12:40:00,6
R2014009,2014-04-23 12:45:00,0
R2014009,2014-04-23 18:35:00,6
R2014009,2014-04-23 18:40:00,6
R2014009,2014-04-23 18:45:00,0
R2014009,2014-04-23 18:55:00,6
R2014009,2014-04-23 19:00:00,0
R2014009,2014-04-23 19:05:00,6
R2014009,2014-04-23 19:10:00,0
R2014009,2014-04-23 20:05:00,6
R2014009,2014-04-23 20:10:00,0
R2014009,2014-04-23 20:40:00,6
R2014009,2014-04-23 20:45:00,6
R2014009,2014-04-23 20:50:00,6
R2014009,2014-04-23 20:55:00,0
R2014009,2014-04-23 21:00:00,6
R2014009,2014-04-23 21:05:00,0
R2014009,2014-04-23 21:10:00,12
R2014009,2014-04-23 21:15:00,0
R2014009,2014-04-23 21:25:00,6
R2014009,2014-04-23 21:30:00,0
R2014009,2014-04-23 21:35:00,6
R2014009,2014-04-23 21:40:00,6
R2014009,2014-04-23 21:45:00,18
R2014009,2014-04-23 21:50:00,24
R2014009,2014-04-23 21:55:00,0
R2014009,2014-04-23 22:15:00,6
R2014009,2014-04-23 22:20:00,0
R2014009,2014-04-23 23:25:00,12
R2014009,2014-04-23 23:30:00,24
R2014009,2014-04-23 23:35:00,0
R2014009,2014-04-23 23:55:00,12
R2014009,2014-04-24 0:00:00,6
R2014009,2014-04-24 0:05:00,0
R2014009,2014-04-24 0:10:00,6
R2014009,2014-04-24 0:15:00,0
R2014009,2014-04-24 2:25:00,6
R2014009,2014-04-24 2:30:00,0
R2014010,2014-04-26 6:50:00,6
R2014010,2014-04-26 6:55:00,0
R2014010,2014-04-26 7:10:00,30
R2014010,2014-04-26 7:15:00,42
R2014010,2014-04-26 7:20:00,42
R2014010,2014-04-26 7:25:00,30
R2014010,2014-04-26 7:30:00,6
R2014010,2014-04-26 7:35:00,0
R2014010,2014-04-26 7:40:00,6
R2014010,2014-04-26 7:45:00,0
R2014010,2014-04-26 7:50:00,6
R2014010,2014-04-26 7:55:00,6
R2014010,2014-04-26 8:00:00,6
R2014010,2014-04-26 8:05:00,6
R2014010,2014-04-26 8:10:00,12
R2014010,2014-04-26 8:15:00,6
R2014010,2014-04-26 8:20:00,6
R2014010,2014-04-26 8:25:00,6
R2014010,2014-04-26 8:30:00,0
R2014010,2014-04-26 8:40:00,6
R2014010,2014-04-26 8:45:00,0
R2014010,2014-04-26 9:05:00,6
R2014010,2014-04-26 9:10:00,0
R2014010,2014-04-26 12:25:00,6
R2014010,2014-04-26 12:30:00,0
R2014011,2014-05-04 16:10:00,6
R2014011,2014-05-04 16:15:00,0
R2014011,2014-05-04 16:20:00,6
R2014011,2014-05-04 16:25:00,6
R2014011,2014-05-04 16:30:00,6
R2014011,2014-05-04 16:35:00,6
R2014011,2014-05-04 16:40:00,6
R2014011,2014-05-04 16:45:00,6
R2014011,2014-05-04 16:50:00,6
R2014011,2014-05-04 16:55:00,12
R2014011,2014-05-04 17:00:00,6
R2014011,2014-05-04 17:05:00,24
R2014011,2014-05-04 17:10:00,42
R2014011,2014-05-04 17:15:00,24
R2014011,2014-05-04 17:20:00,24
R2014011,2014-05-04 17:25:00,18
R2014011,2014-05-04 17:30:00,36
R2014011,2014-05-04 17:35:00,18
R2014011,2014-05-04 17:40:00,12
R2014011,2014-05-04 17:45:00,30
R2014011,2014-05-04 17:50:00,12
R2014011,2014-05-04 17:55:00,24
R2014011,2014-05-04 18:00:00,12
R2014011,2014-05-04 18:05:00,12
R2014011,2014-05-04 18:10:00,6
R2014011,2014-05-04 18:15:00,6
R2014011,2014-05-04 18:20:00,6
R2014011,2014-05-04 18:25:00,6
R2014011,2014-05-04 18:30:00,6
R2014011,2014-05-04 18:35:00,6
R2014011,2014-05-04 18:40:00,6
R2014011,2014-05-04 18:45:00,12
R2014011,2014-05-04 18:50:00,6
R2014011,2014-05-04 18:55:00,6
R2014011,2014-05-04 19:00:00,12
R2014011,2014-05-04 19:05:00,6
R2014011,2014-05-04 19:10:00,6
R2014011,2014-05-04 19:15:00,0
R2014011,2014-05-04 19:35:00,6
R2014011,2014-05-04 19:40:00,0
R2014011,2014-05-04 21:05:00,6
R2014011,2014-05-04 21:10:00,0
R2014011,2014-05-04 22:25:00,6
R2014011,2014-05-04 22:30:00,0
R2014011,2014-05-05 1:10:00,6
R2014011,2014-05-05 1:15:00,0
R2014012,2014-05-15 0:35:00,6
R2014012,2014-05-15 0:40:00,0
R2014012,2014-05-15 0:50:00,6
R2014012,2014-05-15 0:55:00,36
R2014012,2014-05-15 1:00:00,24
R2014012,2014-05-15 1:05:00,6
R2014012,2014-05-15 1:10:00,0
R2014012,2014-05-15 1:20:00,6
R2014012,2014-05-15 1:25:00,12
R2014012,2014-05-15 1:30:00,6
R2014012,2014-05-15 1:35:00,12
R2014012,2014-05-15 1:40:00,0
R2014012,2014-05-15 1:45:00,6
R2014012,2014-05-15 1:50:00,0
R2014012,2014-05-15 2:05:00,6
R2014012,2014-05-15 2:10:00,0
R2014012,2014-05-15 2:50:00,6
R2014012,2014-05-15 2:55:00,6
R2014012,2014-05-15 3:00:00,12
R2014012,2014-05-15 3:05:00,12
R2014012,2014-05-15 3:10:00,12
R2014012,2014-05-15 3:15:00,6
R2014012,2014-05-15 3:20:00,6
R2014012,2014-05-15 3:25:00,6
R2014012,2014-05-15 3:30:00,0
R2014012,2014-05-15 5:55:00,6
R2014012,2014-05-15 6:00:00,0
R2014012,2014-05-15 6:35:00,6
R2014012,2014-05-15 6:40:00,0
R2014012,2014-05-15 7:55:00,6
R2014012,2014-05-15 8:00:00,6
R2014012,2014-05-15 8:05:00,6
R2014012,2014-05-15 8:10:00,0
R2014012,2014-05-15 9:05:00,6
R2014012,2014-05-15 9:10:00,0
R2014013,2014-05-16 5:30:00,54
R2014013,2014-05-16 5:35:00,12
R2014013,2014-05-16 5:40:00,12
R2014013,2014-05-16 5:45:00,6
R2014013,2014-05-16 5:50:00,0
R2014013,2014-05-16 6:30:00,30
R2014013,2014-05-16 6:35:00,0
R2014013,2014-05-16 9:45:00,6
R2014013,2014-05-16 9:50:00,0
R2014013,2014-05-16 10:30:00,6
R2014013,2014-05-16 10:35:00,0
R2014013,2014-05-16 10:50:00,6
R2014013,2014-05-16 10:55:00,0
R2014013,2014-05-16 11:05:00,6
R2014013,2014-05-16 11:10:00,6
R2014013,2014-05-16 11:15:00,0
R2014013,2014-05-16 16:25:00,6
R2014013,2014-05-16 16:30:00,0
R2014013,2014-05-16 16:45:00,18
R2014013,2014-05-16 16:50:00,36
R2014013,2014-05-16 16:55:00,6
R2014013,2014-05-16 17:00:00,60
R2014013,2014-05-16 17:05:00,84
R2014013,2014-05-16 17:10:00,60
R2014013,2014-05-16 17:15:00,12
R2014013,2014-05-16 17:20:00,0
R2014013,2014-05-16 17:25:00,6
R2014013,2014-05-16 17:30:00,0
R2014013,2014-05-16 17:40:00,6
R2014013,2014-05-16 17:45:00,0
R2014013,2014-05-16 17:50:00,6
R2014013,2014-05-16 17:55:00,0
R2014013,2014-05-16 18:05:00,6
R2014013,2014-05-16 18:10:00,0
R2014013,2014-05-16 18:20:00,6
R2014013,2014-05-16 18:25:00,0
R2014013,2014-05-16 18:35:00,6
R2014013,2014-05-16 18:40:00,0
R2014013,2014-05-16 18:50:00,6
R2014013,2014-05-16 18:55:00,0
R2014014,2014-05-18 5:15:00,6
R2014014,2014-05-18 5:20:00,60
R2014014,2014-05-18 5:25:00,30
R2014014,2014-05-18 5:30:00,6
R2014014,2014-05-18 5:35:00,0
R2014014,2014-05-18 5:40:00,6
R2014014,2014-05-18 5:45:00,24
R2014014,2014-05-18 5:50:00,30
R2014014,2014-05-18 5:55:00,18
R2014014,2014-05-18 6:00:00,12
R2014014,2014-05-18 6:05:00,6
R2014014,2014-05-18 6:10:00,6
R2014014,2014-05-18 6:15:00,0
R2014014,2014-05-18 6:30:00,12
R2014014,2014-05-18 6:35:00,0
R2014014,2014-05-18 7:10:00,6
R2014014,2014-05-18 7:15:00,0
R2014014,2014-05-18 9:50:00,6
R2014014,2014-05-18 9:55:00,0
R2014014,2014-05-18 10:00:00,6
R2014014,2014-05-18 10:05:00,0
R2014014,2014-05-18 14:45:00,6
R2014014,2014-05-18 14:50:00,0
R2014014,2014-05-18 18:35:00,18
R2014014,2014-05-18 18:40:00,0
R2014014,2014-05-18 18:45:00,6
R2014014,2014-05-18 18:50:00,0
R2014014,2014-05-18 19:55:00,12
R2014014,2014-05-18 20:00:00,0
R2014014,2014-05-18 20:15:00,6
R2014014,2014-05-18 20:20:00,0
R2014014,2014-05-18 20:30:00,6
R2014014,2014-05-18 20:35:00,6
R2014014,2014-05-18 20:40:00,6
R2014014,2014-05-18 20:45:00,6
R2014014,2014-05-18 20:50:00,30
R2014014,2014-05-18 20:55:00,48
R2014014,2014-05-18 21:00:00,24
R2014014,2014-05-18 21:05:00,36
R2014014,2014-05-18 21:10:00,6
R2014014,2014-05-18 21:15:00,6
R2014014,2014-05-18 21:20:00,0
R2014014,2014-05-18 21:25:00,6
R2014014,2014-05-18 21:30:00,0
R2014014,2014-05-18 21:35:00,6
R2014014,2014-05-18 21:40:00,6
R2014014,2014-05-18 21:45:00,6
R2014014,2014-05-18 21:50:00,6
R2014014,2014-05-18 21:55:00,6
R2014014,2014-05-18 22:00:00,0
R2014014,2014-05-18 22:05:00,6
R2014014,2014-05-18 22:10:00,6
R2014014,2014-05-18 22:15:00,6
R2014014,2014-05-18 22:20:00,0
R2014014,2014-05-18 22:30:00,6
R2014014,2014-05-18 22:35:00,0
R2014014,2014-05-18 23:15:00,6
R2014014,2014-05-18 23:20:00,0
R2014014,2014-05-19 0:35:00,6
R2014014,2014-05-19 0:40:00,0
R2014015,2014-05-19 11:50:00,6
R2014015,2014-05-19 11:55:00,6
R2014015,2014-05-19 12:00:00,12
R2014015,2014-05-19 12:05:00,12
R2014015,2014-05-19 12:10:00,0
R2014015,2014-05-19 15:10:00,6
R2014015,2014-05-19 15:15:00,6
R2014015,2014-05-19 15:20:00,0
R2014015,2014-05-19 17:35:00,6
R2014015,2014-05-19 17:40:00,54
R2014015,2014-05-19 17:45:00,24
R2014015,2014-05-19 17:50:00,12
R2014015,2014-05-19 17:55:00,42
R2014015,2014-05-19 18:00:00,30
R2014015,2014-05-19 18:05:00,6
R2014015,2014-05-19 18:10:00,0
R2014015,2014-05-19 20:15:00,6
R2014015,2014-05-19 20:20:00,0
R2014015,2014-05-19 20:45:00,6
R2014015,2014-05-19 20:50:00,6
R2014015,2014-05-19 20:55:00,6
R2014015,2014-05-19 21:00:00,6
R2014015,2014-05-19 21:05:00,0
R2014015,2014-05-19 21:10:00,6
R2014015,2014-05-19 21:15:00,6
R2014015,2014-05-19 21:20:00,6
R2014015,2014-05-19 21:25:00,0
R2014015,2014-05-19 21:30:00,48
R2014015,2014-05-19 21:35:00,18
R2014015,2014-05-19 21:40:00,0
R2014015,2014-05-19 21:45:00,6
R2014015,2014-05-19 21:50:00,0
R2014015,2014-05-19 21:55:00,12
R2014015,2014-05-19 22:00:00,24
R2014015,2014-05-19 22:05:00,6
R2014015,2014-05-19 22:10:00,0
R2014015,2014-05-19 22:20:00,6
R2014015,2014-05-19 22:25:00,0
R2014015,2014-05-19 22:30:00,12
R2014015,2014-05-19 22:35:00,6
R2014015,2014-05-19 22:40:00,6
R2014015,2014-05-19 22:45:00,6
R2014015,2014-05-19 22:50:00,0
R2014015,2014-05-19 22:55:00,6
R2014015,2014-05-19 23:00:00,6
R2014015,2014-05-19 23:05:00,0
R2014015,2014-05-19 23:10:00,6
R2014015,2014-05-19 23:15:00,6
R2014015,2014-05-19 23:20:00,0
R2014015,2014-05-19 23:30:00,6
R2014015,2014-05-19 23:35:00,0
R2014016,2014-05-22 4:40:00,6
R2014016,2014-05-22 4:45:00,6
R2014016,2014-05-22 4:50:00,0
R2014016,2014-05-22 7:05:00,6
R2014016,2014-05-22 7:10:00,0
R2014016,2014-05-22 7:25:00,6
R2014016,2014-05-22 7:30:00,0
R2014016,2014-05-22 7:40:00,6
R2014016,2014-05-22 7:45:00,3
R2014016,2014-05-22 8:05:00,0
R2014016,2014-05-22 8:15:00,12
R2014016,2014-05-22 8:20:00,12
R2014016,2014-05-22 8:25:00,0
R2014016,2014-05-22 8:30:00,6
R2014016,2014-05-22 8:35:00,6
R2014016,2014-05-22 8:40:00,6
R2014016,2014-05-22 8:45:00,6
R2014016,2014-05-22 8:50:00,6
R2014016,2014-05-22 8:55:00,6
R2014016,2014-05-22 9:00:00,6
R2014016,2014-05-22 9:05:00,6
R2014016,2014-05-22 9:10:00,6
R2014016,2014-05-22 9:15:00,6
R2014016,2014-05-22 9:20:00,36
R2014016,2014-05-22 9:25:00,12
R2014016,2014-05-22 9:30:00,12
R2014016,2014-05-22 9:35:00,6
R2014016,2014-05-22 9:40:00,12
R2014016,2014-05-22 9:45:00,6
R2014016,2014-05-22 9:50:00,6
R2014016,2014-05-22 9:55:00,6
R2014016,2014-05-22 10:00:00,6
R2014016,2014-05-22 10:05:00,12
R2014016,2014-05-22 10:10:00,12
R2014016,2014-05-22 10:15:00,12
R2014016,2014-05-22 10:20:00,36
R2014016,2014-05-22 10:25:00,30
R2014016,2014-05-22 10:30:00,30
R2014016,2014-05-22 10:35:00,18
R2014016,2014-05-22 10:40:00,18
R2014016,2014-05-22 10:45:00,30
R2014016,2014-05-22 10:50:00,36
R2014016,2014-05-22 10:55:00,18
R2014016,2014-05-22 11:00:00,60
R2014016,2014-05-22 11:05:00,42
R2014016,2014-05-22 11:10:00,30
R2014016,2014-05-22 11:15:00,18
R2014016,2014-05-22 11:20:00,12
R2014016,2014-05-22 11:25:00,6
R2014016,2014-05-22 11:30:00,6
R2014016,2014-05-22 11:35:00,0
R2014016,2014-05-22 11:40:00,6
R2014016,2014-05-22 11:45:00,0
R2014016,2014-05-22 17:05:00,6
R2014016,2014-05-22 17:10:00,0
R2014016,2014-05-22 17:15:00,6
R2014016,2014-05-22 17:20:00,6
R2014016,2014-05-22 17:25:00,0
R2014016,2014-05-22 17:30:00,6
R2014016,2014-05-22 17:35:00,6
R2014016,2014-05-22 17:40:00,0
R2014016,2014-05-22 20:35:00,6
R2014016,2014-05-22 20:40:00,0
R2014017,2014-05-26 3:35:00,12
R2014017,2014-05-26 3:40:00,30
R2014017,2014-05-26 3:45:00,42
R2014017,2014-05-26 3:50:00,30
R2014017,2014-05-26 3:55:00,6
R2014017,2014-05-26 4:00:00,12
R2014017,2014-05-26 4:05:00,0
R2014017,2014-05-26 4:10:00,6
R2014017,2014-05-26 4:15:00,0
R2014017,2014-05-26 4:20:00,6
R2014017,2014-05-26 4:25:00,6
R2014017,2014-05-26 4:30:00,12
R2014017,2014-05-26 4:35:00,0
R2014017,2014-05-26 4:40:00,6
R2014017,2014-05-26 4:45:00,0
R2014017,2014-05-26 5:00:00,6
R2014017,2014-05-26 5:05:00,0
R2014017,2014-05-26 5:50:00,6
R2014017,2014-05-26 5:55:00,0
R2014018,2014-05-26 12:40:00,6
R2014018,2014-05-26 12:45:00,84
R2014018,2014-05-26 12:50:00,114
R2014018,2014-05-26 12:55:00,48
R2014018,2014-05-26 13:00:00,66
R2014018,2014-05-26 13:05:00,30
R2014018,2014-05-26 13:10:00,0
R2014018,2014-05-26 13:35:00,6
R2014018,2014-05-26 13:40:00,0
R2014018,2014-05-26 13:45:00,6
R2014018,2014-05-26 13:50:00,0
R2014018,2014-05-26 14:00:00,6
R2014018,2014-05-26 14:05:00,0
R2014019,2014-06-05 17:55:00,6
R2014019,2014-06-05 18:00:00,0
R2014019,2014-06-05 18:10:00,6
R2014019,2014-06-05 18:15:00,0
R2014019,2014-06-05 18:20:00,6
R2014019,2014-06-05 18:25:00,0
R2014019,2014-06-05 18:35:00,6
R2014019,2014-06-05 18:40:00,0
R2014019,2014-06-05 20:20:00,6
R2014019,2014-06-05 20:25:00,12
R2014019,2014-06-05 20:30:00,24
R2014019,2014-06-05 20:35:00,18
R2014019,2014-06-05 20:40:00,6
R2014019,2014-06-05 20:45:00,0
R2014019,2014-06-05 20:50:00,6
R2014019,2014-06-05 20:55:00,6
R2014019,2014-06-05 21:00:00,6
R2014019,2014-06-05 21:05:00,0
R2014019,2014-06-05 21:10:00,6
R2014019,2014-06-05 21:15:00,6
R2014019,2014-06-05 21:20:00,0
R2014019,2014-06-05 21:35:00,6
R2014019,2014-06-05 21:40:00,0
R2014019,2014-06-05 21:45:00,6
R2014019,2014-06-05 21:50:00,6
R2014019,2014-06-05 21:55:00,0
R2014019,2014-06-05 22:00:00,6
R2014019,2014-06-05 22:05:00,6
R2014019,2014-06-05 22:10:00,6
R2014019,2014-06-05 22:15:00,0
R2014019,2014-06-05 22:25:00,6
R2014019,2014-06-05 22:30:00,0
R2014019,2014-06-05 22:50:00,6
R2014019,2014-06-05 22:55:00,0
R2014019,2014-06-05 23:15:00,6
R2014019,2014-06-05 23:20:00,0
R2014019,2014-06-05 23:45:00,6
R2014019,2014-06-05 23:50:00,0
R2014019,2014-06-06 1:55:00,6
R2014019,2014-06-06 2:00:00,0
R2014019,2014-06-06 3:10:00,6
R2014019,2014-06-06 3:15:00,0
R2014019,2014-06-06 4:10:00,6
R2014019,2014-06-06 4:15:00,0
R2014020,2014-06-06 13:45:00,6
R2014020,2014-06-06 13:50:00,0
R2014020,2014-06-06 14:05:00,6
R2014020,2014-06-06 14:10:00,0
R2014020,2014-06-06 14:20:00,6
R2014020,2014-06-06 14:25:00,6
R2014020,2014-06-06 14:30:00,6
R2014020,2014-06-06 14:35:00,0
R2014020,2014-06-06 14:40:00,12
R2014020,2014-06-06 14:45:00,42
R2014020,2014-06-06 14:50:00,24
R2014020,2014-06-06 14:55:00,30
R2014020,2014-06-06 15:00:00,12
R2014020,2014-06-06 15:05:00,0
R2014020,2014-06-06 15:20:00,6
R2014020,2014-06-06 15:25:00,0
R2014020,2014-06-06 20:05:00,6
R2014020,2014-06-06 20:10:00,0
R2014020,2014-06-07 0:25:00,6
R2014020,2014-06-07 0:30:00,0
R2014020,2014-06-07 5:20:00,6
R2014020,2014-06-07 5:25:00,0
R2014020,2014-06-07 5:35:00,6
R2014020,2014-06-07 5:40:00,6
R2014020,2014-06-07 5:45:00,6
R2014020,2014-06-07 5:50:00,0
R2014020,2014-06-07 6:15:00,6
R2014020,2014-06-07 6:20:00,0
R2014020,2014-06-07 6:25:00,6
R2014020,2014-06-07 6:30:00,0
R2014020,2014-06-07 6:35:00,6
R2014020,2014-06-07 6:40:00,0
R2014020,2014-06-07 6:50:00,6
R2014020,2014-06-07 6:55:00,0
R2014020,2014-06-07 7:35:00,6
R2014020,2014-06-07 7:40:00,0
R2014020,2014-06-07 7:55:00,6
R2014020,2014-06-07 8:00:00,0
R2014021,2014-06-16 15:50:00,18
R2014021,2014-06-16 15:55:00,18
R2014021,2014-06-16 16:00:00,24
R2014021,2014-06-16 16:05:00,6
R2014021,2014-06-16 16:10:00,30
R2014021,2014-06-16 16:15:00,30
R2014021,2014-06-16 16:20:00,18
R2014021,2014-06-16 16:25:00,0
R2014021,2014-06-16 16:45:00,6
R2014021,2014-06-16 16:50:00,0
R2014021,2014-06-16 17:35:00,6
R2014021,2014-06-16 17:40:00,0
R2014021,2014-06-16 19:20:00,18
R2014021,2014-06-16 19:25:00,66
R2014021,2014-06-16 19:30:00,78
R2014021,2014-06-16 19:35:00,78
R2014021,2014-06-16 19:40:00,12
R2014021,2014-06-16 19:45:00,12
R2014021,2014-06-16 19:50:00,6
R2014021,2014-06-16 19:55:00,6
R2014021,2014-06-16 20:00:00,0
R2014021,2014-06-16 20:15:00,6
R2014021,2014-06-16 20:20:00,0
R2014022,2014-06-18 12:10:00,12
R2014022,2014-06-18 12:15:00,6
R2014022,2014-06-18 12:20:00,0
R2014022,2014-06-18 15:30:00,6
R2014022,2014-06-18 15:35:00,0
R2014022,2014-06-18 18:45:00,12
R2014022,2014-06-18 18:50:00,84
R2014022,2014-06-18 18:55:00,132
R2014022,2014-06-18 19:00:00,90
R2014022,2014-06-18 19:05:00,60
R2014022,2014-06-18 19:10:00,72
R2014022,2014-06-18 19:15:00,18
R2014022,2014-06-18 19:20:00,24
R2014022,2014-06-18 19:25:00,12
R2014022,2014-06-18 19:30:00,3
R2014022,2014-06-18 19:40:00,0
R2014022,2014-06-18 19:45:00,6
R2014022,2014-06-18 19:50:00,0
R2014022,2014-06-18 20:05:00,6
R2014022,2014-06-18 20:10:00,0
R2014022,2014-06-18 20:20:00,6
R2014022,2014-06-18 20:25:00,0
R2014022,2014-06-18 20:30:00,6
R2014022,2014-06-18 20:35:00,0
R2014022,2014-06-18 20:40:00,6
R2014022,2014-06-18 20:45:00,6
R2014022,2014-06-18 20:50:00,6
R2014022,2014-06-18 20:55:00,0
R2014022,2014-06-18 21:00:00,6
R2014022,2014-06-18 21:05:00,6
R2014022,2014-06-18 21:10:00,0
R2014022,2014-06-18 21:15:00,6
R2014022,2014-06-18 21:20:00,6
R2014022,2014-06-18 21:25:00,6
R2014022,2014-06-18 21:30:00,0
R2014022,2014-06-18 21:35:00,6
R2014022,2014-06-18 21:40:00,0
R2014022,2014-06-18 22:25:00,6
R2014022,2014-06-18 22:30:00,0
R2014022,2014-06-18 22:55:00,6
R2014022,2014-06-18 23:00:00,0
R2014022,2014-06-18 23:50:00,6
R2014022,2014-06-18 23:55:00,0
R2014022,2014-06-19 0:00:00,6
R2014022,2014-06-19 0:05:00,0
R2014022,2014-06-19 0:10:00,6
R2014022,2014-06-19 0:15:00,0
R2014022,2014-06-19 0:25:00,6
R2014022,2014-06-19 0:30:00,0
R2014022,2014-06-19 1:05:00,6
R2014022,2014-06-19 1:10:00,0
R2014022,2014-06-19 2:10:00,6
R2014022,2014-06-19 2:15:00,0
R2014023,2014-06-23 11:15:00,6
R2014023,2014-06-23 11:20:00,0
R2014023,2014-06-23 11:25:00,6
R2014023,2014-06-23 11:30:00,0
R2014023,2014-06-23 13:30:00,6
R2014023,2014-06-23 13:35:00,0
R2014023,2014-06-23 13:40:00,24
R2014023,2014-06-23 13:45:00,18
R2014023,2014-06-23 13:50:00,36
R2014023,2014-06-23 13:55:00,6
R2014023,2014-06-23 14:00:00,6
R2014023,2014-06-23 14:05:00,6
R2014023,2014-06-23 14:10:00,0
R2014023,2014-06-23 14:15:00,6
R2014023,2014-06-23 14:20:00,6
R2014023,2014-06-23 14:25:00,6
R2014023,2014-06-23 14:30:00,0
R2014023,2014-06-23 15:55:00,6
R2014023,2014-06-23 16:00:00,0
R2014023,2014-06-23 16:05:00,6
R2014023,2014-06-23 16:10:00,0
R2014023,2014-06-23 16:15:00,6
R2014023,2014-06-23 16:20:00,0
R2014024,2014-06-24 11:35:00,6
R2014024,2014-06-24 11:40:00,0
R2014024,2014-06-24 15:50:00,6
R2014024,2014-06-24 15:55:00,0
R2014024,2014-06-24 16:55:00,6
R2014024,2014-06-24 17:00:00,0.5
R2014024,2014-06-24 18:05:00,72
R2014024,2014-06-24 18:10:00,18
R2014024,2014-06-24 18:15:00,18
R2014024,2014-06-24 18:20:00,6
R2014024,2014-06-24 18:25:00,0
R2014024,2014-06-24 18:30:00,6
R2014024,2014-06-24 18:35:00,0
R2014024,2014-06-24 18:40:00,6
R2014024,2014-06-24 18:45:00,0
R2014024,2014-06-24 19:00:00,6
R2014024,2014-06-24 19:05:00,0
R2014024,2014-06-24 19:30:00,6
R2014024,2014-06-24 19:35:00,0
R2014024,2014-06-24 19:50:00,6
R2014024,2014-06-24 19:55:00,0
R2014025,2014-06-25 16:40:00,6
R2014025,2014-06-25 16:45:00,42
R2014025,2014-06-25 16:50:00,60
R2014025,2014-06-25 16:55:00,42
R2014025,2014-06-25 17:00:00,6
R2014025,2014-06-25 17:05:00,6
R2014025,2014-06-25 17:10:00,12
R2014025,2014-06-25 17:15:00,6
R2014025,2014-06-25 17:20:00,0
R2014025,2014-06-25 17:25:00,6
R2014025,2014-06-25 17:30:00,0
R2014025,2014-06-25 18:25:00,6
R2014025,2014-06-25 18:30:00,0
R2014025,2014-06-25 18:45:00,6
R2014025,2014-06-25 18:50:00,0
R2014025,2014-06-25 19:10:00,6
R2014025,2014-06-25 19:15:00,0
R2014026,2014-06-29 18:05:00,6
